City,Year,TMAX,TMIN,TAVG,TDIFF,PRCP,WIND,EVPR,SUND,WATR,SUND5_cum,GDD5_cum,CDD7_cum,CODE3,CODE51,CODE71,CODE73,CODE61,CODE53,CODE63,CODE55,CODE75,CODE2,CODE0,CODE1,CODE65,lat,long,alt,bloom_date,bloom_doy
Washington,1992,10.27833333,0.366666667,5.3225,9.911666667,3.16,18.11333333,1.861,7.348518611,1.299,205.1539583,110.5,118.8,33,2,2,4,3,3,6,3,0,0,1,3,0,38.8853496,-77.0386278,0,1992-04-07,98
Washington,1993,7.461016949,-1.896610169,2.78220339,9.357627119,4.662711864,18.19322034,1.599152542,7.052375847,3.063559322,123.1399833,68.35,96.6,27,3,2,6,3,2,4,2,2,5,1,2,0,38.8853496,-77.0386278,0,1993-04-11,101
Washington,1994,9.23559322,-0.830508475,4.202542373,10.06610169,5.186440678,18.63898305,1.737966102,6.925841996,3.448474576,156.7895,91.4,103.95,25,4,4,5,5,4,4,1,2,1,2,2,0,38.8853496,-77.0386278,0,1994-04-05,95
Washington,1995,10.03389831,-0.586440678,4.723728814,10.62033898,1.898305085,16.42711864,2.058644068,8.301926836,-0.160338983,264.9476667,139.45,72.55,29,6,1,2,3,4,0,1,3,1,7,2,0,38.8853496,-77.0386278,0,1995-04-02,92
Washington,1996,7.888333333,-1.711666667,3.088333333,9.6,2.778333333,18.17166667,1.864666667,7.196242315,0.913666667,171.487225,102.7,87.85,24,4,2,8,2,2,3,4,2,3,3,3,0,38.8853496,-77.0386278,0,1996-04-04,95
Washington,1997,11.66779661,1.650847458,6.659322034,10.01694915,3.237288136,19.29491525,2.086271186,7.843673917,1.151016949,272.7216111,162.7,111.6,25,7,2,2,10,4,2,0,2,2,2,0,1,38.8853496,-77.0386278,0,1997-03-26,85
Washington,1998,11.32033898,2.377966102,6.849152542,8.942372881,4.466101695,17.94237288,1.900508475,7.157816196,2.56559322,214.2364583,166.4,134.85,27,10,5,0,5,2,5,0,0,2,1,2,0,38.8853496,-77.0386278,0,1998-03-27,86
Washington,1999,9.671186441,0.086440678,4.878813559,9.584745763,2.745762712,17.97118644,2.010847458,8.000054567,0.734915254,236.5037056,97.85,106.55,21,6,3,5,5,3,3,2,1,0,4,6,0,38.8853496,-77.0386278,0,1999-04-05,95
Washington,2000,12.68833333,1.393333333,7.040833333,11.295,2.655,17.475,2.237833333,8.43452537,0.417166667,334.6672417,210.25,74.15,27,4,1,1,4,5,7,0,1,4,3,3,0,38.8853496,-77.0386278,0,2000-03-17,77
Washington,2001,9.698305085,-0.181355932,4.758474576,9.879661017,2.4,18.66610169,1.883559322,7.677599906,0.516440678,172.4703361,74.2,153.7,24,11,4,2,5,4,3,0,1,1,3,1,0,38.8853496,-77.0386278,0,2001-04-06,96
Washington,2002,12.26610169,1.415254237,6.840677966,10.85084746,2.088135593,19.03050847,2.228813559,7.956986959,-0.140677966,242.9467083,167.25,111.25,26,5,0,1,5,4,4,4,0,1,7,1,1,38.8853496,-77.0386278,0,2002-04-02,92
Washington,2003,8.637288136,-1.210169492,3.713559322,9.847457627,3.755932203,16.68644068,1.563220339,6.522930791,2.192711864,157.568725,113.4,78.25,23,0,5,5,2,8,4,1,5,3,1,2,0,38.8853496,-77.0386278,0,2003-04-02,92
Washington,2004,10.40833333,-0.105,5.151666667,10.51333333,1.963333333,16.66166667,2.0275,8.26448162,-0.064166667,254.5044444,125,116.75,31,5,1,3,2,6,2,2,0,4,4,0,0,38.8853496,-77.0386278,0,2004-03-31,91
Washington,2005,9.066101695,-0.903389831,4.081355932,9.969491525,3.037288136,16.56949153,1.757118644,7.993681309,1.280169492,155.0764056,70.6,126.3,29,6,4,4,2,4,3,1,2,0,3,1,0,38.8853496,-77.0386278,0,2005-04-09,99
Washington,2006,10.7559322,0.183050847,5.469491525,10.57288136,1.084745763,18.46610169,2.351016949,8.653583945,-1.266271186,212.3479194,132.6,120,39,4,3,0,1,2,1,2,2,2,3,0,0,38.8853496,-77.0386278,0,2006-03-30,89
Washington,2007,8.916949153,-1.340677966,3.788135593,10.25762712,2.425423729,18.75762712,2.101864407,8.501343315,0.323559322,237.9460556,144.2,56,25,4,4,4,1,3,1,4,2,5,1,5,0,38.8853496,-77.0386278,0,2007-04-01,91
Washington,2008,11.20666667,0.86,6.033333333,10.34666667,3.093333333,18.79833333,2.029666667,7.597884769,1.063666667,263.9689639,138.55,136.6,18,14,4,1,3,7,6,2,1,2,0,2,0,38.8853496,-77.0386278,0,2008-03-26,86
Washington,2009,10.47288136,0.266101695,5.369491525,10.20677966,1.528813559,17.91694915,2.098474576,7.824727872,-0.569661017,205.5342556,134.75,115.5,30,6,5,2,3,6,1,0,1,1,2,2,0,38.8853496,-77.0386278,0,2009-04-01,91
Washington,2010,9.13559322,-0.274576271,4.430508475,9.410169492,3.8,19.07118644,1.767118644,6.918958945,2.032881356,169.0875333,142.95,59.5,22,7,7,2,4,3,2,1,5,2,2,2,0,38.8853496,-77.0386278,0,2010-03-31,90
Washington,2011,11.09152542,0.594915254,5.843220339,10.49661017,3.033898305,18.49491525,2.095762712,7.694122693,0.938135593,183.1664694,125.8,123.1,26,6,5,4,2,4,4,2,0,4,2,0,0,38.8853496,-77.0386278,0,2011-03-29,88
Washington,2012,14.43,3.996666667,9.213333333,10.43333333,1.51,16.29833333,2.2855,8.292802824,-0.7755,343.5693194,290.05,105.25,19,10,5,2,5,6,1,1,0,3,3,5,0,38.8853496,-77.0386278,0,2012-03-20,80
Washington,2013,8.128813559,-0.627118644,3.750847458,8.755932203,2.576271186,19.31016949,1.85440678,7.265700895,0.721864407,174.003025,46.05,135.55,25,7,7,5,2,1,2,2,2,1,2,2,1,38.8853496,-77.0386278,0,2013-04-09,99
Washington,2014,7.611864407,-2.510169492,2.550847458,10.1220339,3.549152542,18.34237288,1.705084746,7.008259134,1.844067797,141.9397472,71.1,77.7,27,2,5,8,3,3,2,0,5,3,1,0,0,38.8853496,-77.0386278,0,2014-04-10,100
Washington,2015,6.413559322,-4.545762712,0.933898305,10.95932203,2.866101695,18.47118644,1.655423729,7.46627646,1.210677966,111.7777278,57.65,72.95,23,6,3,7,6,4,0,0,3,5,1,1,0,38.8853496,-77.0386278,0,2015-04-10,100
Washington,2016,12.01666667,2.036666667,7.026666667,9.98,2.325,18.575,2.14,7.561427639,0.185,282.4763111,220.7,69.9,24,9,7,4,5,2,4,2,0,1,0,2,0,38.8853496,-77.0386278,0,2016-03-25,85
Washington,2017,12.88983051,1.986440678,7.438135593,10.90338983,2.320338983,21.01525424,2.240169492,7.870862712,0.080169492,270.2271167,227,76.15,28,6,4,1,5,4,3,2,3,0,1,2,0,38.8853496,-77.0386278,0,2017-03-25,84
Washington,2018,10.39491525,0.493220339,5.444067797,9.901694915,3.313559322,20.0440678,1.764915254,6.300564972,1.548644068,136.5129722,123.55,116.7,23,5,2,7,5,6,3,1,3,0,1,3,0,38.8853496,-77.0386278,0,2018-04-05,95
Washington,2019,10.26440678,0.179661017,5.222033898,10.08474576,3.825423729,18.72881356,2.02779661,7.448539642,1.797627119,226.5941778,114.7,124.05,26,7,3,3,4,2,4,2,4,0,3,1,0,38.8853496,-77.0386278,0,2019-04-01,91
Washington,2020,13.105,3.168333333,8.136666667,9.936666667,3.153333333,18.03666667,1.989833333,6.287076574,1.1635,273.084875,227.65,104.4,20,8,0,0,9,9,4,6,0,2,1,1,0,38.8853496,-77.0386278,0,2020-03-20,80
Washington,2021,10.81016949,1.052542373,5.931355932,9.757627119,3.811864407,18.81355932,2.06220339,6.750581733,1.749661017,239.779175,162.35,88.65,22,5,3,6,0,2,7,0,4,2,6,1,1,38.8853496,-77.0386278,0,2021-03-28,87
Washington,2022,12.75084746,1.43220339,7.091525424,11.31864407,2.83559322,20.45254237,2.146949153,7.474081262,0.688644068,262.5985861,204.4,80.7,34,6,2,2,6,1,5,0,1,0,0,2,0,38.8853496,-77.0386278,0,2022-03-21,80
Washington,2023,12.9,2.36440678,7.63220339,10.53559322,2.296610169,20.15762712,2.185762712,6.946852024,0.110847458,304.7003972,201.15,98.2,30,8,1,2,3,4,8,0,0,1,0,2,0,38.8853496,-77.0386278,0,2023-03-23,82
Washington,2024,12.82333333,2.198333333,7.510833333,10.625,3.646666667,17.87,2.117666667,7.603154074,1.529,272.7243472,190.5,112.7,24,6,0,0,1,4,7,5,2,5,4,1,1,38.8853496,-77.0386278,0,2024-03-17,77
